ID,name,address,city,zipcode,latitude,longitude,review_count,rating,zomato_id,yelp_id,wifi,restaurantsreservations,businessparking,wheelchairaccessible,outdoorseating,is_expensive
81433,Red,316 West Washington Avenue$*$ Suite 100$*$ Madison$*$ Wisconsin.$*$ WI 53703,Madison,53703,43.0738205,-89.384915,247,4.246153846,17503679,6zZDTZ4ZZEYfN268iPz0uQ,-1,1,0,0,0,0
81461,Dotty Dumpling's Dowry,317 N Frances St$*$ Madison$*$ WI 53703,Madison,53703,43.07250955,-89.3955805,1105,4.198733032,17502158,LZ_R2OLgZQSQMMzlp8uUOA,0,0,1,1,0,0
83793,Sunroom Cafe,638 State St$*$ Madison$*$ WI 53703,Madison,53703,43.0750745,-89.3960815,319,3.720689655,17503348,LYpujMCxfrHcSO_NA1BRQg,1,1,1,0,0,0
85111,Himal Chuli,318 State St$*$ Madison$*$ WI 53703,Madison,53703,43.07485055,-89.3905482,398,3.945477387,17502257,Xl6I0-JmFE_6w28bku2idQ,0,0,1,1,1,0
85522,Samba Brazilian Grill,240 W Gilman St$*$ Madison$*$ WI 53703,Madison,53703,43.07568,-89.3926815,780,4.063589744,17502590,84WYW7OfV-IXUJk95EL5_Q,0,1,1,1,0,1
85765,Wasabi Japanese Restaurant & Sushi Bar,449 State St Ste 2G$*$ Madison$*$ WI 53703,Madison,53703,43.0746063,-89.39293315,313,3.961980831,17502747,tSzIHI6ioblP1WEQAQNbhw,0,1,1,0,1,0
86372,The Weary Traveler Freehouse,1201 Williamson St$*$ Madison$*$ WI 53703,Madison,53703,43.08327636,-89.36415823,1061,4.367012253,17502749,NYf9TKBKPpa1wkA_uwIlfg,0,0,1,1,0,0
87578,A Pig In a Fur Coat,940 Williamson St.$*$ Madison$*$ WI 53703,Madison,53703,43.08048145,-89.36855805,474,4.350632911,17503788,OoI3WUe4Xl86d53avy3oVA,0,1,1,1,1,1
87967,Red,316 West Washington Avenue$*$ Suite 100$*$ Madison$*$ Wisconsin.$*$ WI 53703,Madison,53703,43.0735985,-89.384805,435,4.096091954,17503679,O75Lh99ZO6HCIqVVR-p9wg,1,1,1,1,1,0
88211,Forequarter,708 1/4 E Johnson St$*$ Madison$*$ WI 53703,Madison,53703,43.08225855,-89.3796245,361,4,17503797,hOxNKZJ8wWg8Q165U7CCqg,0,0,1,0,0,0
88637,Lao Laan-Xang Restaurant,1146 Williamson St$*$ Madison$*$ WI 53703,Madison,53703,43.082933,-89.3651925,430,4.315813953,17502331,VMPSdoBgJuyS9t_x_caTig,0,0,1,1,0,0
89521,Restaurant Muramoto,225 King St$*$ Madison$*$ WI 53703,Madison,53703,43.07450565,-89.37948961,602,3.933554817,17502566,oKYUMYQI7AkjCJdRsKlqtg,0,1,1,0,1,0
89876,My Bento Asian Diner,Town Center Plaza$*$ 8640 University City Boulevard$*$ Charlotte$*$ NC 28213,Charlotte,28213,35.2967042,-80.7377252,612,4.21503268,17149854,pDwKOuqjQ4gtoX-aaQPJ_g,0,0,1,1,0,1
90046,Bangkok Thai Cuisine,5359 Mayfield Rd$*$ Cleveland$*$ OH 44124,Cleveland,44124,41.520086,-81.4864995,725,4.72,16959188,goZV-PlwLJOB8s5O3GruxA,0,1,1,1,0,0
90421,Chino Bandido,15414 North 19th Avenue$*$ Deer Valley$*$ Phoenix$*$ AZ 85023,Phoenix,85023,33.62633819,-112.1000818,2122,4.224316682,17025865,cHdJXLlKNWixBXpDwEGb_A,0,0,1,1,0,0
90717,Thai Spice,25099 Center Ridge Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.45632055,-81.89857175,457,4.147921225,16964384,oBX1gy7oj6w6W3VocRQaGw,1,1,1,1,0,0
90870,Moosehead Saloon,694 Dover Center Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.47684215,-81.9213659,418,4.106220096,16961797,vfsbLhXGiXm8lqI12abrbQ,1,0,1,0,1,0
91576,Sweet Basil Neapolitan Style Pizzeria,26235 Center Ridge Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.45277905,-81.9112019,386,4.151295337,16964266,spjaRNFn9Lmh4petKBuf5g,-1,0,1,1,0,0
92406,Osaka Japanese Cuisine,3531 Matthews-Mint Hill Road$*$ NC 28105,Charlotte,28105,35.138164,-80.683892,403,4.099255583,17147878,eUVH2Vs_sHApAKSV4iT2FQ,1,1,1,1,1,1
93237,Bachi Burger,470 East Windmill Lane$*$ Suite 100$*$ South Las Vegas$*$ Las Vegas$*$ NV 89123,Las Vegas,89123,36.04264446,-115.1528335,3330,4.071471471,16982003,7sPNbCx7vGAaH7SbNPZ6oA,1,0,1,1,1,0
93950,On the Rise Artisan Breads,3471 Fairmount Blvd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.48672775,-81.5550843,372,4.346236559,16962056,BgGzWcWPwJ7pN5Bm78BuuA,1,0,1,1,1,0
94852,Melt Bar & Grilled,13463 Cedar Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.5014686,-81.5558774,1273,4.197721917,16964727,C-oKwqnAPa1KJZhMOox60w,0,0,1,1,0,0
94939,Anatolia Cafe,2270 Lee Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.4977184,-81.56545095,706,4.148441926,16958958,cuI4nkcx6d1bdG--ZM4oww,1,1,1,1,1,1
95297,Pacific East Japanese Restaurant,1763 Coventry Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.5114885,-81.57974755,893,4.137513998,16962117,APPZiUz_CEvR_--qY-tbig,0,1,1,1,0,1
95873,The Bagel Cafe,301 North Buffalo Drive$*$ Summerlin$*$ Las Vegas$*$ NV 89145,Las Vegas,89145,36.17597665,-115.260323,1054,4.107874763,16977466,FvVSy2r7_zDEhZWqLgjXNQ,0,1,1,1,0,0
96178,Grimaldi's Pizzeria,750 S Rampart Blvd Ste 7$*$ Las Vegas$*$ NV 89145,Las Vegas,89145,36.16458249,-115.2896704,600,4.068333333,16981957,RRw9I8pHt5PzgYGT2QeODw,0,1,1,1,1,0
96455,Sushi Loca,6181 Centennial Center Bl$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.27246625,-115.2661126,898,3.997104677,16981092,HfuIfYB_CxMAAJiEnxDl9w,0,1,1,1,0,1
96624,In-N-Out Burger,5690 Centennial Center Blvd$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.26525055,-115.2574319,330,4.326363636,16981251,mnU3iGsL55MCWXiWV3AcAQ,0,0,1,1,1,0
96946,China One,7080 N Durango Dr.$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.28977457,-115.2867995,432,3.909953704,16981441,UcIrRf2mWgqqlg-HNoDl0A,0,0,1,1,0,0
97521,Thai Orchid,5a Johnston Terrace$*$ Old Town$*$ Edinburgh EH1 2PW,Edinburgh,EH1 2PW,55.94869701,-3.194411911,175,3.929142857,7602030,jHmFpryK4ide4iiqB3xSFQ,0,1,1,1,0,1
97717,Culver's,1825 W Deer Valley Rd$*$ Phoenix$*$ AZ 85027,Phoenix,85027,33.68337025,-112.0981626,428,3.948598131,17030258,Yk8WiriuHOkAXufUqGZMyg,1,0,1,1,1,0
97910,Times Square Italian Restaurant & Pizzeria,2602 W Deer Valley Rd$*$ Phoenix$*$ AZ 85027,Phoenix,85027,33.6840921,-112.1162974,607,4.105436573,17029713,u9R0_pvEkl7QGPJYH3j1sg,0,0,1,1,0,0
98794,Famous Yeti's Pizza,971 N Page St$*$ Stoughton$*$ WI 53589,Madison,53589,42.92659195,-89.2225834,200,4.257,17503758,crBw_Hq3gCkppirgjnIl4A,1,0,1,0,0,0
99084,Michael's Pizza Bar & Restaurant,2612 Sarah St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4263168,-79.9683918,454,4.328634361,17036901,38aN0fB_zHtkw1kb3lSj8g,1,0,1,0,1,0
99914,Cafe Du Jour,1107 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42892295,-79.9872462,772,4.5,17036097,jalA5zHW8ZfY3RSPG7oDxQ,0,1,1,1,1,1
100089,Piper's Pub,1828 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4285129,-79.9797539,1565,4.662811502,17037138,VxRlBe2wjtycFWSZm1orTA,1,0,1,1,0,0
101109,Emilliano's Mexican Restaurant and Bar,2557 E. Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42774467,-79.9687874,943,4.062672322,17041338,7mU3l5VjH1IxsXcxBxUblg,1,1,1,1,1,0
101583,The Pretzel Shop,2316 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42808805,-79.97242215,395,4.266075949,17041400,aDHD7nASfqiQBB6YXy2aGA,0,0,1,0,0,0
102006,Thai Me Up,118 South 23rd St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42706615,-79.97326745,1149,4.288772846,17037548,EZ9Uf-lSRtj1fvdMQlrwAw,0,0,1,1,0,0
102040,Kassab's,1207 E Carson Street$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42891415,-79.98612205,785,4.264076433,17036706,lTxZFiWEd2NNF4Eh7_mlRg,0,1,1,1,0,0
102123,Fat Head's Saloon,1805 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42890185,-79.9802853,3106,4.569285254,17036408,LQFmktF43j2NPncKdNd9mg,0,0,1,1,1,0
102438,Cambod-Ican Kitchen,1701 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42891565,-79.98195435,681,4.259471366,17036120,vx5CbYuuIq_CHxjov5kj1w,0,1,1,1,1,0
102522,Dish Osteria and Bar,128 S 17th St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4275718,-79.9822625,1254,4.413317384,17036320,7PRse3yCQbEprAj1DWrEQQ,0,1,1,0,0,1
102690,The Milk Shake Factory,1705 East Carson Street$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42898745,-79.98181685,686,4.222157434,17041311,K8M3OeFCcAnxuxtTc0BQrQ,0,0,1,1,0,0
104458,Panda Garden,4730 E Warner Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33142399,-111.9823603,350,4.149714286,17028328,dHTGzM4_3kKEiQvab9mi9A,0,1,1,1,0,0
104816,Sakana Sushi & Grill,5061 East Elliot Road$*$ Ahwatukee$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3482235,-111.976418,672,3.840625,17029025,jOJaJatp88cqnkVo8D8RJg,0,1,1,1,0,0
106104,Great Wok,3646 E Ray Road$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3163771,-112.0035654,392,4.148979592,17030937,R7-3MCD6_RL_VxN65yCh2Q,0,1,0,0,0,0
106412,Hillside Spot,4740 E. Warner Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33137098,-111.9815853,937,3.827854856,17031611,fKm6mfATDJRDDQH0PtZeeQ,1,1,1,1,1,0
106532,Los Taquitos,4747 E Elliot Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3484123,-111.9815522,1039,4.122425409,17027660,P8IsTiHq5Hesa6UPL604ww,0,0,1,1,0,0
106624,Florencia Pizza Bistro,3646 E Ray Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.31620173,-112.0048914,453,4.356953642,17026598,eVv6cnwhabK8ig5Di2hXQQ,0,1,1,1,1,0
106695,Nello's Pizza,4710 E Warner Road$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33111855,-111.9827925,574,4.211149826,17028076,TVYJx5iUkLJFiuiXc8rxEQ,1,0,1,1,1,0
107088,Biscuits,4623 E Elliot Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.34843241,-111.9838343,449,3.835412027,17032017,oi6mahpAmEuikfihFVDmCw,0,0,1,1,0,0
107866,Lucille's Smokehouse Bar-B-Que,The District At Green Valley Ranch$*$ 2245 Village Walk Dr,Las Vegas,89052,36.02101566,-115.0863087,1780,4.177303371,16979209,0ldxjei8v4q95fApIei3Lg,0,1,1,1,1,1
108605,I Love Sushi,11041 S Eastern Ave$*$ Henderson$*$ NV 89052,Las Vegas,89052,35.99148293,-115.1020102,1570,4.605605096,16978730,OK0ba4X5seibH8oMWh4bhw,0,1,1,1,0,0
109439,Ray's Place,135 Franklin Ave$*$ Kent$*$ OH 44240,Cleveland,44240,41.15330145,-81.35878075,635,4.394488189,16962469,GdZ-Ryn9QzqV4glodYF6Jg,1,0,1,0,0,0
109686,Taco Tonto's,123 Franklin Ave$*$ Kent$*$ OH 44240,Cleveland,44240,41.1536714,-81.3585752,501,4.231736527,16963004,Iw9k29FJCZ0fC68oxK1NtA,0,0,1,0,1,0
109939,Jim 'N Nick's Bar-B-Q,13840 Steele Creek Road$*$ NC 28273,Charlotte,28273,35.10564024,-80.98933733,817,4.222888617,17148531,E3BTs8yFlVbZd20TknY00A,1,0,1,1,1,1
110245,In-N-Out Burger,21001 N Tatum Blvd$*$ Phoenix$*$ AZ 85050,Phoenix,85050,33.6766455,-111.9753927,438,4.074200913,17027078,u12UCVo-zyFTX2Nxf_n63A,0,0,1,1,1,0
110340,Yard House,21001 N Tatum Blvd$*$ Phoenix$*$ AZ 85050,Phoenix,85050,33.67658552,-111.9741557,628,3.730254777,17030053,p9v9Sl2g_ibaajWvO0NjkQ,1,1,1,1,1,1
110534,Tryst Cafe,21050 North Tatum Boulevard$*$ AZ 85050,Phoenix,85050,33.6779965,-111.9781225,663,3.668174962,17032211,2DmTw0k3bcXuHdAyxO_bkw,0,1,1,1,1,0
111315,Angie & Jimmie's Italian Pizza,3126 West Indian School Road$*$ Midtown$*$ Phoenix$*$ AZ 85017,Phoenix,85017,33.5030536,-112.1299166,268,4.143283582,17025063,e-gVqGEtnjEkunvQ5J3uyA,0,0,1,1,0,0
112298,P.F. Chang's,6809 Phillips Place Court$*$ NC 28210,Charlotte,28210,35.1467485,-80.8272155,1045,3.96,17147887,EbgUkmDxPUa2fr0rc8EFJQ,1,1,1,1,1,1
112309,Original Pancake House,4736 Sharon Road$*$ Charlotte$*$ NC 28210,Charlotte,28210,35.14782406,-80.83251723,756,4.399470899,17147876,NI3xvN6p0qhvUkKirbKokA,1,0,1,1,1,1
112416,Cafe Monte,6700 Fairview Road$*$Suite 108$*$ Charlotte$*$ NC 28210,Charlotte,28210,35.147426,-80.828953,1162,4.146643718,17148534,tCSlpwJQ4CZsUEMZeH2SFg,1,1,1,1,1,1
112874,Pho Thanh,1702 West Camelback Road$*$ Midtown$*$ Phoenix$*$ AZ 85015,Phoenix,85015,33.50987435,-112.0959146,849,4.09434629,17028517,gQMAcDm8kv8ev7x2BshMwg,0,0,1,1,0,0
113039,America's Taco Shop,2041 North 7th Street$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4705055,-112.064855,649,3.749614792,17030463,WOz66UuVsfc2K9GxzfDnGg,1,0,1,1,1,0
113240,Barrio Cafe,2814 North 16th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4788969,-112.0479028,1828,4.042724289,17025256,eS29S_06lvsDW04wVrIVxg,0,0,1,1,0,1
113325,La Santisima Gourmet Taco Shop,1919 North 16th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.469201,-112.047393,1503,4.433466401,17031685,frCxZS7lPhEnQRJ3UY6m7A,0,0,1,1,0,0
114084,Rosita's Place,2310 East McDowell Road$*$ East Phoenix$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4659819,-112.0322214,479,4,17028962,iIjVO7cLD1UEmIO7G05Ujw,0,1,1,1,0,0
114916,Tuck Shop,2245 North 12th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.47243465,-112.0561605,765,4.343660131,17030385,-Bdw-5H5C4AYSMGnAvmnzw,0,1,1,1,0,0
114954,The Main Ingredient Ale House And Caf,2337 North 7th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.47414585,-112.0647986,740,4.062432432,17031649,MgHWbwuxxb_txhI3lK_bKg,0,0,1,1,1,0
115054,The Chicken Shack,4606 E Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.07166525,-115.0730419,557,4.117953321,16977903,aqwn3jdQLCWnb59gHK4nAw,0,0,1,1,1,0
115149,In-N-Out Burger,1051 W Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.0634744,-115.0340338,605,4.225619835,16981245,kxYiZnd7Y-3ibdwnMFuTzw,0,0,1,1,1,0
116080,Weiss Restaurant Deli and Bakery,2744 N Green Valley Parkway$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.06999416,-115.0810961,884,4.316289593,16980881,k7Sy557_ZaQSGHFlZgeJzw,0,0,1,0,1,0
117091,Ross J's Aloha Grill,4650 E Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.07126,-115.072397,660,4.082424242,16980089,SueEpC916vd8Lo3Lyl9_pQ,0,0,1,1,0,0
118963,Joe's Deli,19215 Hilliard Blvd$*$ Rocky River$*$ OH 44116,Cleveland,44116,41.47138105,-81.83518765,767,4.232333768,16961179,sWucpMb_MDdqAthWFFisow,0,0,1,1,1,1
119284,Danny Boy's Pizza,20251 Lake Rd$*$ Rocky River$*$ OH 44116,Cleveland,44116,41.483245,-81.845286,666,4.336336336,16960045,2VEa7rpo68KG0_5pBj0dFA,1,0,1,1,1,0
119514,Pin Kaow Thai Restaurant,1974 N Rainbow Boulevard$*$ Las Vegas$*$ NV 89108,Las Vegas,89108,36.19518,-115.2416025,989,4.157735086,16979782,elqbBhBfElMNSrjFqW3now,0,1,1,1,0,0
119857,Vintner Grill,10100 W Charleston Blvd$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.159656,-115.3169855,1035,4.099323672,16980853,qmymSqVwHYRqdwfcBatzpQ,1,1,1,1,1,1
120453,BJ's Restaurant and Brewhouse,10840 W Charleston Blvd$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.1593945,-115.3317555,1148,4.31271777,16977581,OVTY-NpcTA7iXbMQmusv3A,1,1,1,1,0,0
121022,Due Forni,3555 South Town Center Drive #105$*$ Summerlin South$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.12536275,-115.3249479,721,4.086269071,16982235,bPcqucuuClxYrIM8xWoArg,1,1,1,1,1,0
121066,Leticia's Mexican Cocina,7585 Norman Rockwell Lane$*$ Las Vegas$*$ NV 89143,Las Vegas,89143,36.2988996,-115.2800976,1302,4.073886329,16981606,pomGBqfbxcqPv14c3XH-ZQ,1,1,1,1,1,0
121070,Zappitelli's Pizza,9570 Mentor Ave$*$ Mentor$*$ OH 44060,Cleveland,44060,41.681735,-81.2964176,277,4.172563177,16963406,O54jXbKjZte4qVYabYjGjg,0,0,1,0,0,1
121351,Scooter's Dawghouse,9600 Blackbrook Rd$*$ Mentor$*$ OH 44060,Cleveland,44060,41.724473,-81.294651,346,4.267630058,16962693,nEMUUOvFB2Vi90uiF4rlCg,0,0,1,1,1,0
122098,Los Reyes De La Torta,9230 North 7th Street$*$ Sunnyslope/North Mountain$*$ Phoenix$*$ AZ 85020,Phoenix,85020,33.5707916,-112.0655082,1002,4.546806387,17027656,2g4ZTD3ePNSbDAvh6qAOKQ,1,0,1,1,0,0
124101,Super Dragon,1212 East Northern Avenue$*$ Sunnyslope/North Mountain$*$ Phoenix$*$ AZ 85020,Phoenix,85020,33.5531528,-112.0560302,284,4,17029461,SVMR0kRmdd-bbSNTTECJBA,0,1,1,1,0,0
126444,Ellis Island Casino and Brewery,4178 Koval Lane$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11304475,-115.1636469,2166,4.07534626,16978312,EAwh1OmG6t6p3nRaZOW_AA,1,0,1,1,0,0
128308,Maggiano's Little Italy,3200 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12757553,-115.1683833,1592,4.065829146,16979247,LFs5jyYdXlzi0SpAYi1eSA,1,1,1,0,1,1
129547,Mon Ami Gabi,3655 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11266353,-115.1724018,8967,4.256239545,16979446,4JNXUYY8wbaaDmk3BPzlWw,0,1,1,1,1,1
133442,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10240504,-115.1700287,1297,4.468311488,16979023,mUdalYTuAtnZm2K9zoH27Q,0,1,1,1,0,1
133449,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10240504,-115.1700287,1175,4.450808511,16978909,mUdalYTuAtnZm2K9zoH27Q,0,1,1,1,0,1
135308,Maggiano's Little Italy,3200 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.117043,-115.1701365,530,4.17509434,16979247,yniif9v-2PpVIbsotxv6OA,-1,0,0,0,1,1
137193,Joe's Seafood$*$ Prime Steak & Stone Crab,The Forum Shop At Caesars Palace$*$ 3500 Las Vegas Blvd S$*$ Ste R-05,Las Vegas,89109,36.11737816,-115.1740146,2421,4.439694341,16978884,I6EDDi4-Eq_XlFghcDCUhw,0,1,1,1,1,1
138580,Jean Philippe Patisserie,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10722481,-115.1774485,1536,4.13984375,16981693,H8qpFitIesth86zqR4cwYg,0,0,1,1,0,1
138581,Jean Philippe Patisserie,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10926331,-115.1767575,1531,4.138340954,16978840,H8qpFitIesth86zqR4cwYg,0,0,1,1,0,1
153395,Tacos El Gordo,3049 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.13168536,-115.164891,2053,4.043253775,16982474,RwMLuOkImBIqqYj4SSKSPg,0,0,1,1,0,1
155001,Julian Serrano,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10674546,-115.1754923,1943,4.105815749,16981685,_w5hBpkjHs5_Hv3pLeHtIw,0,1,0,1,0,1
159298,Earl of Sandwich,Planet Hollywood$*$ 3667 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1142471,-115.1743282,734,4.461444142,16978241,fE7x3Ui2mzdwdfJnd7r_1g,0,0,1,0,0,0
162528,Spago,The Forum Shops At Caesars$*$ 3500 Las Vegas Blvd S$*$ Ste G1,Las Vegas,89109,36.11760255,-115.1757048,1457,4.140837337,16980318,LwQB9H3jZ9wTk24Lr-AnZQ,0,1,1,1,0,1
162751,Fiamma Trattoria & Bar,MGM Grand$*$ 3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10189,-115.1712345,911,4.047639956,16978398,dCUuzw3R2rPqKyN2Zl9zRw,0,1,1,1,0,1
165051,Gordon Ramsay BurGR,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.110747,-115.1724945,5889,4.039378502,16982906,cYwJA2A6I12KNkm2rtXd5g,0,0,1,1,0,1
167303,The Wynn Buffet,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12816561,-115.1658505,4383,3.596783025,16977686,2weQS-RnoOBhb1KsHKyoSQ,0,0,1,1,0,1
167910,Jean Philippe Patisserie,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10979046,-115.1767994,1404,4.152991453,16981693,UUGoM4q4i8rK2CBRS0xDAw,1,0,1,0,0,1
167911,Jean Philippe Patisserie,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11182896,-115.1761084,1399,4.151393853,16978840,UUGoM4q4i8rK2CBRS0xDAw,1,0,1,0,0,1
168490,SW Steakhouse,3131 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12780554,-115.1664624,1197,4.052464495,16980119,L_ZLtfHvfzfoNVQ0-okTXg,0,1,1,1,1,1
170025,Le Cirque,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11241928,-115.1753015,791,4.438558786,16979122,rtlsfmdufArhk-47sWIf2w,1,1,1,1,0,1
170376,La Creperie,3655 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11251332,-115.1717867,727,3.830123796,16979034,6fPQJq4f_yiq1NHn0fd11Q,0,0,1,1,0,0
172549,Wolfgang Puck Bar & Grill,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1023815,-115.1697,1618,4.041532756,16980959,N0apJkxIem2E8irTBRKnHw,1,1,1,1,0,1
173352,Olives,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.111845,-115.17616,2173,4.057984353,16979590,QJR4qBUHegWEozSQrGmBPw,1,1,1,1,1,1
174416,Eiffel Tower Restaurant,3655 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1124885,-115.1722055,1734,4.024221453,16978254,xVEtGucSRLk5pxxN0t4i6g,1,1,1,1,0,1
174563,Mesa Grill,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11661779,-115.1745964,4181,4.168619947,16979381,XZbuPXdyA0ZtTu3AzqtQhg,0,1,1,1,0,1
176792,Delmonico Steakhouse,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1220915,-115.169695,2025,4.035259259,16978142,--9e1ONYQuAa-CB_Rrw7Tw,0,1,1,1,0,1
177144,Battista's Hole In the Wall,4041 Linq Lane$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1152295,-115.1679959,1400,3.751571429,16977523,yNVcnSaMSrTmjJBMrHTy9w,0,1,1,1,0,1
188564,Grand Lux Cafe,PALAZZO Resort Hotel Casino$*$ 3327 Las Vegas Blvd S$*$ Ste 1580,Las Vegas,89109,36.122309,-115.170265,1984,4.257560484,16978572,fHM09_y3QX3n4a_bIFbk_w,1,1,1,1,0,1
189090,Wicked Spoon,3708 Las Vegas Boulevard South$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10908933,-115.1742329,5886,3.602446483,16982135,K7lWdNUhCbcnEvI0NhGewg,0,0,1,1,0,1
189542,The Peppermill Restaurant & Fireside Lounge,2985 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.13338902,-115.1635425,2956,4.117726658,16979737,XXW_OFaYQkkGOGniujZFHg,1,0,1,1,0,1
193800,P.F. Chang's China Bistro,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11036098,-115.1732469,814,3.775675676,16979642,Knnc473zh8m7IBC0oLTHkg,0,1,0,1,1,0
198174,Hash House A Go Go,The LINQ Hotel & Casino$*$ 3535 Las Vegas Blvd S,Las Vegas,89109,36.1180475,-115.1718993,4577,4.015206467,16981709,f4x1YBxkLrZg652xt2KR5g,0,1,1,1,0,0
203897,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1028095,-115.1686205,1188,4.46540404,16979023,XnJeadLrlj9AZB8qSdIR2Q,0,1,1,1,0,1
